# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo    Distinct/Sub
  87.5814    42.4695   10.8382   26.05       -23.01      -521.32     421.65       346.6         0.040299    134424   0     
  51.2098    35.0436   13.0165   84.41       290.12      -296.85     679.85       509.1         0.0053772   134772   0     
  70.4781    13.7627   17.2052   -412.87     419.55      87.87       603.24       433.0         0.063763    136341   0     
  97.4134    21.1427   15.5475   574.66      296.89      -212.68     596.36       461.3         0.0098116   136825   0     
  61.5087    15.464    21.1521   3.81        34.73       251.72      188.05       544.3         0.039097    137221   0     
  50.3342    37.9378   12.9056   -49.12      -51.62      -258.81     517.75       403.8         0.03062     137437   0     
  55.7563    36.9132   14.1723   -260.21     93.11       -540.83     632.82       499.6         0.028657    141982   0     
  59.1844    37.8066   14.4422   -253.73     -104.15     -483.44     428.19       305.1         0.124       141992   0     
  76.313     47.8256   16.8035   -5.09       -62.3       -294.39     427.35       358.6         0.029076    142081   0     
  69.0057    44.9827   19.5594   -3.43       -23.72      -315.15     449.8        315.0         0.1229      145065   0     
  50.8179    49.3245   24.0862   -263.22     -87.76      2.07        477.73       394.1         0.026141    145503   0     
  63.3563    2.5494    24.471    -53.29      464.49      0.29        475.5        357.7         0.040914    147334   0     
  63.9005    12.8811   23.0461   -494.67     650.78      -310.39     455.5        381.0         0.053468    148249   0     
  58.4102    23.0931   21.245    -276.1      22.46       -248.46     466.76       350.1         0.059711    150049   0     
  94.3141    1.2283    29.2574   165.0       48.98       177.18      504.07       405.6         0.044605    150291   0     
  90.8262    42.4035   25.5061   308.11      55.85       -90.79      517.89       400.8         0.039014    150608   0     
  95.4391    40.2103   26.3183   252.56      9.84        -233.78     486.73       358.2         0.024005    152518   0     
  52.8903    16.9974   23.6407   104.1       218.65      -234.19     672.37       481.4         0.1186      154268   0     
  67.3976    38.6653   24.7818   -182.41     213.59      -233.87     442.47       360.6         0.044498    154828   0     
  56.858     27.0878   27.7556   -419.36     4.04        -416.29     611.28       402.9         0.06719     157936   0     
  56.577     25.4898   27.1301   -248.56     208.19      -155.91     423.68       314.0         0.061554    159656   0     
  56.4571    19.4121   27.3549   -207.7      69.69       -405.07     420.51       316.0         0.12        160067   0     
  95.4431    45.048    32.1975   178.16      -33.94      -137.28     393.89       312.1         0.031699    161558   0     
  58.1745    29.0566   29.3547   -324.17     120.88      -332.69     406.47       325.2         0.040212    161807   0     
  73.3132    41.6203   32.9495   44.65       187.75      -44.45      367.66       305.8         0.017957    162293   0     
  72.2964    14.8201   28.745    -210.38     169.81      -438.98     447.19       358.0         0.022884    165114   0     
  52.459     22.5188   29.8495   -8.37       6.43        -331.86     681.5        525.0         0.01979     165524   0     
  79.6047    38.6482   35.6304   76.46       302.17      -18.69      428.83       324.5         0.014975    165614   0     
  58.8548    11.0264   32.6079   -184.59     192.85      -213.31     455.39       346.3         0.023728    166910   0     
  57.3901    19.0702   31.3686   -243.57     58.74       -370.23     447.86       360.2         0.02998     168780   0     
  88.5217    44.2632   38.7051   117.25      213.38      -42.84      458.71       340.6         0.1019      170576   0     
  62.3876    8.9827    34.128    -194.64     214.97      -349.77     516.98       396.9         0.040168    171089   0     
  76.8954    43.9766   42.5766   165.95      420.99      351.72      449.82       333.3         0.1083      172109   0     
  99.0909    47.4688   38.2621   101.26      78.06       -97.37      384.78       316.5         0.021019    173727   0     
  76.802     44.5265   43.7357   123.31      241.54      84.87       427.9        326.8         0.010233    175521   0     
  76.8224    45.5545   44.1746   199.49      185.56      -112.37     448.52       345.4         0.030611    178170   0     
  65.8154    4.7673    42.385    -252.58     134.6       -80.72      514.06       380.4         0.058803    178260   0     
  99.0852    23.2361   40.8771   293.57      62.61       -155.76     424.6        326.7         0.092563    178404   0     
  56.7405    7.1252    42.2585   -278.67     5.84        -37.63      450.53       343.1         0.053984    179770   0     
  80.2758    39.193    41.311    137.49      328.23      -156.02     403.26       318.4         0.023916    179986   0     
  83.9225    48.7383   49.0478   305.44      200.63      324.2       510.05       350.3         0.052216    181947   0     
  64.0473    33.2236   41.1677   -42.95      240.19      -202.25     437.13       308.0         0.027707    182612   0     
  88.4846    22.6187   48.1022   333.73      193.29      -43.53      500.93       417.2         0.0062802   183603   0     
  76.3109    48.1499   47.0383   115.57      341.68      27.83       648.66       480.4         0.023772    185734   0     
  56.1358    3.8616    47.9062   -189.46     99.43       -84.41      492.16       370.7         0.077628    186066   0     
  90.3506    22.2247   48.2106   320.95      232.7       -100.23     472.24       354.7         0.027609    188410   0     
  85.185     49.111    49.8597   226.98      64.5        -99.28      499.32       374.0         0.022961    188712   0     
  64.1317    34.4675   2.0036    -45.89      440.1       1264.59     325.83       339.0         0.0090803   189851   0     
  61.1975    36.0681   2.383     451.06      253.39      985.23      502.03       412.0         0.038597    189989   0     
  61.3291    36.4519   4.0153    288.08      -227.0      976.5       567.68       438.2         0.029987    190009   0     
  94.8275    42.0224   0.269     274.7       -56.92      535.83      736.26       535.7         0.073563    190521   0     
  54.5938    38.8642   2.7317    259.12      -230.94     598.01      560.92       428.4         0.017419    191464   0     
  60.0192    46.0215   0.1546    -124.31     -293.6      364.84      642.63       459.0         0.055346    191504   0     
  79.1688    38.8383   2.158     -87.35      29.08       448.68      476.39       376.6         0.026395    192472   0     
  61.1336    44.5109   2.7672    -283.99     -570.59     390.32      445.6        317.4         0.13        193928   0     
  50.5712    38.3057   3.0353    358.84      22.07       239.69      438.32       315.3         0.062927    194064   0     
  97.4914    19.2835   0.609     126.9       361.54      51.8        484.2        431.8         0.06349     194209   0     
  87.5824    24.5085   1.1931    -42.85      103.8       -19.23      426.85       331.0         0.052315    195997   0     
