# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  60.3239    41.1778   4.5893    -370.01     -850.79     -251.96     231.32       144.4         0.091296    111528.0    102433.0      
  87.8323    45.7509   4.8388    9.56        -487.37     -46.72      204.51       109.5         0.131       105438.0    103894.0      
  60.8269    42.5935   4.1182    -245.53     -410.7      331.44      332.12       178.8         0.037851    109960.0    104300.0      
  51.8061    39.6884   7.4979    303.62      -157.67     125.75      278.53       145.9         0.1592      98882.0     105010.0      
  98.3611    21.7033   6.8102    54.34       858.57      328.86      77.539       107.2         0.02414     104021.0    106274.0      
  88.7483    40.0266   7.709     201.84      305.84      -87.27      106.53       81.72         0.035088    114005.0    108323.0      
  73.0947    5.5614    8.4631    -106.26     322.48      -206.75     197.45       115.8         0.067781    106911.0    108453.0      
  83.6555    43.951    5.9728    -631.4      64.87       -340.07     111.56       116.8         0.012589    114565.0    108759.0      
  91.4935    23.2339   4.9329    363.8       272.26      40.06       138.84       274.7         0.029344    104106.0    109360.0      
  61.2151    41.3233   4.7016    -318.75     -595.35     -244.0      21.044       158.2         0.1191      112339.0    109935.0      
  59.4438    26.3637   7.8114    -118.45     -167.8      278.35      202.99       91.44         0.011342    106666.0    111771.0      
  57.4862    21.7031   10.0593   -626.56     -183.74     33.98       132.69       204.8         0.026085    108917.0    112138.0      
  50.5913    30.3294   12.168    -25.55      703.13      83.76       213.62       158.8         0.014229    117835.0    114380.0      
  77.2912    34.4371   5.8962    34.38       -18.63      -378.21     243.16       195.8         0.023756    110612.0    114941.0      
  58.6978    38.6441   5.2524    206.05      -321.77     -1214.94    96.92        112.3         0.060929    111018.0    114962.0      
  70.0513    41.2266   5.5335    -523.59     -151.22     -26.45      162.31       105.1         0.055664    107961.0    116735.0      
  78.7407    31.6952   10.0116   -240.98     -20.81      81.8        38.555       159.9         0.030805    124683.0    121138.0      
  58.3411    20.3504   13.9646   -579.55     494.37      -380.67     137.46       168.1         0.031567    118574.0    121833.0      
  58.2581    37.5405   8.0453    -167.07     139.01      -511.66     223.67       120.6         0.038397    125991.0    121927.0      
  88.2203    42.2567   10.1013   116.18      -208.2      -34.97      101.34       75.78         0.032526    123543.0    123124.0      
  50.8281    14.1695   15.0369   -51.18      352.36      -151.64     141.12       233.7         0.029505    122504.0    123279.0      
  55.7925    19.957    14.4975   520.21      70.57       -445.57     175.2        187.8         0.061731    126635.0    123343.0      
  98.9091    42.0353   14.1005   396.27      -805.99     -1269.87    22.49        161.3         0.051665    121660.0    124830.0      
  54.4907    36.9515   11.0154   -122.01     -515.39     -389.46     303.7        278.4         0.048426    118684.0    125220.0      
  51.0657    35.274    12.7439   274.62      866.52      -285.21     225.05       247.1         0.02536     120709.0    125956.0      
  69.3205    14.6095   17.5581   -123.35     288.18      -71.69      98.799       107.0         0.026676    124578.0    126229.0      
  98.5662    21.9903   15.323    422.87      243.41      -80.76      186.86       311.3         0.023039    121799.0    127447.0      
  63.0518    49.5715   16.9074   269.01      -6.93       -17.76      102.57       77.87         0.041276    124881.0    128158.0      
  50.61      37.7862   12.0114   -91.65      261.94      -388.43     284.37       191.1         0.023772    119965.0    128450.0      
  55.3032    37.3846   12.5969   -357.17     423.78      -540.33     114.85       98.82         0.062409    134205.0    130127.0      
  58.4172    37.7781   13.3042   -378.88     -221.3      -470.81     180.29       129.4         0.078131    132562.0    132168.0      
  68.8151    44.9363   19.0193   26.47       153.82      -149.08     67.375       218.0         0.049766    133878.0    135026.0      
  62.9966    3.1537    24.3165   -35.2       413.69      -457.93     192.54       137.1         0.016271    133107.0    135835.0      
  57.9496    23.0012   20.7265   -411.34     -476.2      -293.29     229.73       142.0         0.090602    136445.0    139223.0      
  62.6845    14.629    22.0883   -955.57     257.66      -50.36      104.47       86.71         0.032153    131968.0    139915.0      
  91.9088    42.09     25.0936   128.61      292.71      -265.96     193.04       141.3         0.045383    144461.0    140149.0      
  97.5865    43.4002   20.4355   243.94      -111.18     -885.34     13.793       127.1         0.089628    139794.0    140180.0      
  67.0895    38.8031   24.4241   -196.51     204.51      -266.75     228.07       104.9         0.022263    138955.0    140455.0      
  94.6862    1.6527    29.4625   481.7       491.96      -579.31     30.75        170.0         0.069687    149489.0    141984.0      
  96.0561    40.5403   25.7293   179.29      -198.72     -9.45       130.32       123.5         0.027912    148247.0    143323.0      
  53.5218    17.5672   23.2865   -249.05     114.02      -307.48     163.99       155.8         0.018016    137577.0    143512.0      
