# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  187.8392   224.5588   96.2788    3.11        340.54      451.5       228.41       264.5         0.1175      4402186.0   4406185.0     
  213.0211   216.4415   51.6336    60.39       1090.29     670.01      165.34       283.5         0.1314      4416726.0   4418691.0     
  222.0979   225.3858   50.7662    306.58      -607.53     -325.05     162.27       364.2         0.07386     4418267.0   4423626.0     
  236.5466   243.2412   66.2649    657.18      1045.01     -715.64     158.14       301.4         0.066903    4443619.0   4456939.0     
  206.5144   239.9491   93.9348    89.21       -575.37     -563.04     136.62       229.3         0.019997    4493283.0   4488551.0     
  209.5986   247.2657   93.5128    64.97       -1411.27    140.86      99.951       243.6         0.03716     4485331.0   4492235.0     
  43.7755    8.1208     105.3803   -148.18     -686.43     164.78      214.23       305.1         0.1012      4519674.0   4509964.0     
  49.2009    37.9453    103.2902   -320.63     272.72      -549.9      316.85       571.0         0.011866    4516339.0   4512320.0     
  30.4276    0.6782     121.6568   274.67      -637.37     -286.12     322.68       273.0         0.025499    4535740.0   4549954.0     
  7.8061     35.3195    145.9672   -3.33       390.03      -42.33      321.29       410.0         0.039295    4579652.0   4575795.0     
  73.8562    9.2556     114.1823   -41.96      310.65      200.32      237.16       404.7         0.040272    4622857.0   4633256.0     
  86.2315    28.0673    125.2314   -185.72     139.95      -104.59     198.26       399.6         0.073329    4656739.0   4641886.0     
  66.8058    33.2747    136.1807   -527.28     186.08      -149.22     307.38       385.0         0.01889     4684610.0   4676643.0     
  92.4019    13.1807    140.8934   -116.37     185.09      210.16      178.9        258.5         0.193       4678200.0   4677315.0     
  67.9313    30.6393    137.8143   -1224.92    817.45      -434.23     209.83       380.2         0.01766     4684188.0   4683702.0     
  177.7481   27.8128    109.3538   -420.05     256.76      -868.54     290.16       459.9         0.034181    4802618.0   4796826.0     
  245.9653   38.032     108.8689   513.11      259.5       303.18      335.37       248.2         0.015174    4864135.0   4875112.0     
  222.0639   15.6092    145.9898   722.54      251.2       454.62      193.9        198.5         0.075192    4950790.0   4947295.0     
  140.0196   64.1446    117.6551   922.42      985.32      151.06      178.76       310.3         0.029947    5142529.0   5153497.0     
  125.9083   52.5036    117.3792   -790.31     -353.23     -365.77     316.62       175.0         0.015155    5180036.0   5167509.0     
  140.4446   67.4652    118.2162   465.5       -1034.51    393.14      126.85       352.5         0.1101      5159417.0   5169204.0     
  145.0512   88.9489    135.9756   724.93      -456.61     -555.48     177.5        384.1         0.023362    5206935.0   5192917.0     
  138.7262   82.2518    137.9594   1176.56     -469.82     194.71      147.44       367.9         0.041941    5204407.0   5212159.0     
  180.0739   58.7464    100.8931   -294.8      -366.51     54.87       223.94       423.1         0.039627    5240772.0   5237408.0     
  173.2607   61.9051    108.7828   -100.51     -796.97     -328.78     218.63       242.4         0.039373    5242052.0   5250366.0     
  177.7976   58.0415    108.5162   -634.47     -219.03     753.34      194.13       229.3         0.064491    5251172.0   5251551.0     
  172.885    65.5523    112.4724   -89.45      73.62       12.31       337.09       259.9         0.021774    5241681.0   5258034.0     
  150.206    92.4218    131.9008   -382.38     -520.63     457.64      76.527       241.5         0.1627      5286333.0   5278106.0     
  168.5377   72.176     138.6165   -462.43     81.8        259.89      392.59       325.8         0.046716    5292305.0   5311217.0     
  203.0185   52.915     135.0257   -199.36     -232.93     389.76      296.66       365.3         0.024044    5376860.0   5375225.0     
  226.2777   49.7972    138.4252   498.9       751.63      820.87      233.23       185.5         0.047817    4918642.0   5377265.0     
  93.9848    125.1251   130.8506   516.45      -863.17     206.62      147.43       390.5         0.048702    5493606.0   5493123.0     
  96.5298    103.6278   128.6537   -315.48     -353.59     343.95      335.51       277.5         0.079241    5486767.0   5496276.0     
  95.2248    121.1001   131.4707   -566.52     711.78      433.2       165.25       367.5         0.017437    5493877.0   5510916.0     
  71.5294    122.8789   134.1861   540.1       -726.49     803.05      320.83       310.8         0.043119    5499424.0   5514176.0     
  116.5395   122.8207   115.1175   -148.14     -709.76     245.97      234.33       384.1         0.072636    5567173.0   5570544.0     
  115.7393   108.5573   135.772    187.89      -945.17     -259.38     287.46       349.1         0.024171    5618274.0   5610228.0     
  182.7636   118.5208   135.5814   412.93      -212.59     802.68      532.56       176.5         0.086423    5676145.0   5671314.0     
  32.4456    178.2594   100.5255   870.82      -1629.87    -1081.23    103.9        463.4         0.022475    5811170.0   5788104.0     
  45.5827    192.1652   109.707    -751.02     -4.02       -24.01      175.79       321.7         0.093124    5815565.0   5798550.0     
  47.7521    163.1164   107.4099   -51.74      269.46      -836.7      51.971       206.3         0.043475    5814575.0   5814592.0     
  44.2344    192.9753   110.2659   -721.72     -1258.64    -1473.58    127.29       294.9         0.022094    5837181.0   5823911.0     
  47.9117    194.0641   111.5882   -119.3      -469.77     -852.88     234.96       385.0         0.045401    5830626.0   5823984.0     
  76.7744    160.8651   100.3202   587.59      425.93      -541.84     164.33       252.3         0.044811    5902543.0   5901044.0     
  105.3464   184.3694   107.1858   372.59      504.88      -29.33      96.149       444.8         0.037749    5995756.0   5998150.0     
