# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  156.0037   242.3355   17.0695    971.29      695.73      -35.18      317.54       256.8         0.0058589   1811117.0   1814101.0     
  170.9843   248.526    18.8189    215.9       983.89      -442.96     76.857       351.5         0.053108    1819696.0   1819354.0     
  216.7524   240.2203   1.738      536.13      163.32      -384.63     289.01       224.8         0.079232    1875013.0   1871635.0     
  11.7446    36.1036    80.2381    -1049.1     766.78      185.79      349.93       287.1         0.039236    1970748.0   1976209.0     
  12.2306    36.1923    96.4103    -418.93     282.47      -590.12     326.54       218.3         0.01336     1987794.0   1998406.0     
  89.3948    48.3641    54.6008    -543.22     305.31      -701.32     228.26       428.2         0.02671     2011099.0   2013622.0     
  58.3204    50.2776    77.9658    339.38      348.43      -28.28      281.1        196.7         0.012248    2413945.0   2042272.0     
  79.9882    45.7047    84.6432    619.93      -157.32     -777.2      56.424       184.1         0.06317     2053526.0   2043114.0     
  80.7818    44.1387    79.6952    684.44      213.36      278.01      192.17       249.0         0.023674    2047396.0   2044723.0     
  97.8397    41.7531    93.7877    -491.74     -247.33     -153.15     277.34       396.8         0.024998    2072451.0   2073344.0     
  79.7314    45.2009    87.8533    60.18       -174.05     -511.61     254.05       533.7         0.0098867   2064786.0   2073388.0     
  118.1177   16.7362    52.9228    -809.92     -388.87     -1018.26    167.75       121.1         0.022823    2087940.0   2088626.0     
  178.1138   49.1616    56.4385    509.53      471.72      -459.85     120.74       560.7         0.035996    2164124.0   2154763.0     
  156.0347   8.8861     75.02      1439.71     347.82      227.81      167.84       433.3         0.0077594   2196482.0   2187102.0     
  160.7987   5.7816     75.1936    40.54       53.84       -826.17     327.22       341.9         0.030512    2179160.0   2195349.0     
  182.6265   44.5233    76.4492    -286.7      756.7       -512.15     340.25       187.9         0.027394    2199579.0   2202326.0     
  211.7148   26.8679    65.0925    120.42      -520.41     -611.08     159.33       174.1         0.021434    2245482.0   2252686.0     
  201.7055   29.0263    77.0705    750.3       -240.8      786.89      185.37       238.3         0.014147    2267196.0   2273242.0     
  6.1731     80.7822    82.9722    -518.03     -276.99     -123.08     91.382       229.3         0.1178      2358460.0   2359752.0     
  42.1841    70.1006    82.1759    1162.65     -394.31     389.71      120.5        374.0         0.012022    2353554.0   2362588.0     
  68.0183    63.9187    68.6978    -623.84     421.53      610.75      209.03       566.3         0.012068    2396129.0   2404814.0     
  64.0212    89.8429    66.2892    -309.26     -224.13     -323.85     68.21        307.6         0.050585    2408424.0   2415821.0     
  63.4304    51.6379    77.7514    -444.47     631.01      -138.48     115.9        431.1         0.1107      2413524.0   2433638.0     
  55.0016    85.9978    93.2688    -145.88     -121.71     65.19       178.24       205.0         0.012913    2444802.0   2443921.0     
  57.534     60.6064    89.656     301.19      51.28       698.04      35.722       229.2         0.027281    2451473.0   2453546.0     
  54.8323    82.8329    93.288     62.07       -243.25     -78.93      299.47       222.7         0.036987    2454602.0   2455375.0     
  182.6277   55.8285    51.4306    925.94      874.04      509.69      197.61       427.2         0.011931    2524834.0   2527080.0     
  185.1793   63.1444    51.9476    540.55      -161.41     -89.97      114.5        187.5         0.03378     2525646.0   2529250.0     
  190.4493   65.5779    84.5315    247.71      -284.42     -432.64     92.222       355.7         0.020672    2576676.0   2583532.0     
  179.1293   53.7631    88.2659    276.37      383.32      1131.73     131.48       194.2         0.014233    2596277.0   2590032.0     
  202.1559   57.0751    61.6785    -957.12     231.24      218.18      101.74       168.6         0.025931    2637434.0   2619474.0     
  239.1504   97.5324    58.3287    670.48      -178.67     -1124.74    186.61       431.5         0.1452      2619770.0   2632697.0     
  4.1677     105.4371   52.4775    -44.43      250.57      -822.1      358.3        246.4         0.01197     2700908.0   2700880.0     
  33.444     122.6727   87.2105    257.31      647.49      -608.45     331.75       334.8         0.021038    2759752.0   2756579.0     
  61.1562    135.6921   67.1426    -872.79     -1061.67    -1250.61    129.44       275.1         0.014822    2822298.0   2810491.0     
  81.7402    111.0108   83.8438    -72.78      -558.39     474.17      384.0        253.2         0.1093      2820434.0   2833739.0     
  98.6082    134.5439   91.881     -346.08     47.07       -283.07     84.156       422.5         0.028758    2841619.0   2834178.0     
  124.111    144.8223   66.0479    -1207.65    678.21      918.62      223.85       238.8         0.041151    2866234.0   2867050.0     
  104.3024   137.5888   71.1767    -120.81     641.67      238.76      116.89       329.5         0.033395    2881533.0   2882248.0     
  120.5466   142.1832   73.1629    -396.22     975.63      818.97      264.49       313.2         0.017481    2893309.0   2889994.0     
  211.813    138.234    66.7934    518.76      -120.2      249.77      202.7        284.7         0.011681    2983909.0   2993586.0     
  233.2612   149.0193   61.7197    540.64      337.92      290.01      194.7        152.9         0.031768    3004058.0   2999555.0     
  211.2277   139.9035   67.4735    273.85      -691.98     307.56      64.577       295.2         0.035445    2991414.0   3004002.0     
  224.5101   131.8031   64.2715    -330.02     -426.79     -171.13     248.48       563.9         0.032921    3000620.0   3008530.0     
  215.8513   134.5827   70.8962    753.96      210.47      -535.22     250.73       208.9         0.016516    3017504.0   3022197.0     
  207.3497   129.457    78.0123    338.83      -241.94     -405.09     228.48       428.4         0.0082431   3016257.0   3028416.0     
  249.379    147.0355   82.5244    205.55      1080.86     79.8        104.62       238.6         0.028056    3030235.0   3032078.0     
  49.2148    152.3472   55.3614    541.74      -94.4       -634.44     126.92       448.2         0.024168    3087272.0   3074264.0     
