# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo     Distinct/Sub
  77.0833    160.9325   100.7455   -554.78     -125.84     -318.38     1027.7       732.9         0.067903    5901044   0     
  105.2767   184.4342   107.1722   -776.98     -554.48     -185.17     1000.9       717.8         0.1295      5998150   0     
  215.281    153.5486   104.9921   561.73      384.81      29.85       1220.7       887.6         0.1262      6128957   0     
  247.1626   197.7793   114.9789   447.97      -232.59     -202.0      896.99       700.5         0.014142    6152208   0     
  236.2046   175.6175   132.6675   48.16       250.73      259.71      897.88       724.1         0.050835    6163999   0     
  245.9112   151.814    149.5095   -675.15     118.73      212.77      1232.2       894.8         0.051543    6207841   0     
  148.5523   208.337    147.3889   295.51      163.74      234.84      1684.5       1188.0        0.08151     6427208   0     
  170.2168   202.9293   100.167    21.06       85.15       69.01       1176.9       880.9         0.030471    6431710   0     
  182.1306   229.0181   108.128    24.42       200.17      349.81      922.99       718.6         0.1027      6445795   0     
  229.217    233.8878   129.3149   1.06        -56.72      228.66      1022.6       736.5         0.1307      6586333   0     
  217.485    249.7879   140.7035   183.7       -7.89       -79.32      1019.3       715.8         0.058535    6613983   0     
  215.8163   246.9209   140.7968   504.05      213.57      -78.04      1022.1       741.6         0.079434    6614846   0     
  19.0968    32.689     151.94     -558.15     378.63      282.03      1968.6       1441.0        0.035992    6627965   0     
  6.4103     39.8419    150.3335   -63.94      78.33       -9.11       921.25       774.6         0.019981    6627986   0     
  10.5875    40.0037    159.6524   155.69      -210.43     -548.25     940.91       712.3         0.067934    6658800   0     
  44.0942    43.5915    189.1371   -348.83     377.89      141.79      967.97       720.4         0.033358    6695497   0     
  94.5454    13.7748    179.2212   -121.26     -394.96     -70.08      926.52       804.1         0.047643    6756614   0     
  144.7448   27.7073    177.6117   262.5       -75.85      262.44      1513.7       1076.0        0.035631    6843562   0     
  135.0343   45.7916    180.1212   634.09      265.0       18.81       1591.2       1148.0        0.052182    6850810   0     
  113.1496   13.1874    197.6051   188.9       124.22      -13.39      1138.6       800.3         0.1459      6872761   0     
  206.3572   33.1353    174.5162   577.53      401.18      239.87      982.24       711.4         0.063592    7010495   0     
  241.2707   25.1322    180.5386   -105.49     338.61      255.02      1031.9       732.0         0.029972    7014105   0     
  5.9881     69.4041    166.793    -183.0      -199.57     208.0       1095.2       774.8         0.068431    7095181   0     
  57.7251    51.9628    153.9834   -118.04     43.07       -47.49      1108.8       799.3         0.050926    7158841   0     
  125.756    61.3496    158.6088   58.05       334.29      283.55      1290.1       906.1         0.028473    7247072   0     
  137.4721   63.9281    176.8238   215.56      -279.75     -14.77      972.65       727.8         0.1099      7280252   0     
  140.3945   56.8313    179.3585   -680.62     -340.18     454.85      1308.8       915.9         0.1719      7282792   0     
  108.8394   79.8628    179.8702   21.16       -297.44     300.15      1151.1       794.6         0.1049      7289010   0     
  139.0317   54.9682    180.0144   437.5       25.61       -182.73     993.57       720.5         0.055459    7293208   0     
  142.9084   50.2691    184.4606   -243.23     105.34      -539.89     1104.4       792.2         0.0066159   7309684   0     
  144.2044   78.0965    190.5046   326.56      125.74      44.96       1042.6       773.9         0.074394    7310429   0     
  183.4623   88.1934    179.9253   545.1       460.55      -209.1      1138.6       803.0         0.099949    7387859   0     
  206.6044   98.5399    153.3625   -606.04     -177.55     484.74      1050.6       774.2         0.055919    7422598   0     
  203.8005   97.8265    153.0583   236.0       -61.22      488.89      1166.6       929.3         0.016528    7423493   0     
  225.3902   53.2742    165.8764   175.48      191.49      213.63      1117.0       822.3         0.086688    7471278   0     
  229.0445   55.5827    168.1821   -196.03     -45.25      66.47       1055.0       759.6         0.069192    7480459   0     
  246.6416   52.2846    179.8418   -146.4      -98.33      860.75      990.5        709.6         0.1103      7490481   0     
  203.8212   98.6716    177.2246   -265.45     132.43      93.88       1031.3       774.6         0.069149    7490984   0     
  237.7554   59.122     186.5233   -59.77      36.37       60.43       990.47       748.8         0.035975    7508503   0     
  230.9116   74.1241    191.8739   28.35       -263.06     231.87      1001.3       777.9         0.040293    7510106   0     
  215.7117   88.1387    190.7277   -87.7       -81.35      152.17      974.25       714.9         0.085021    7514109   0     
  3.542      123.665    177.8262   -171.77     178.04      457.67      1023.8       730.7         0.032543    7576942   0     
  30.4605    136.04     182.844    -485.24     -218.51     352.46      1215.6       907.2         0.03273     7588338   0     
  43.4421    145.1512   188.2881   -310.6      -199.3      273.46      1132.7       820.8         0.025464    7604452   0     
  22.1785    133.5515   191.7674   -5.93       -342.13     114.79      1058.4       737.1         0.04902     7611697   0     
  17.3976    125.1089   191.8837   -421.68     -182.53     41.28       1188.2       829.4         0.1575      7616229   0     
  25.6465    129.4669   194.5911   -408.04     -203.83     452.51      1020.6       729.2         0.1133      7617622   0     
  29.9867    100.2954   199.9196   74.51       -111.93     378.74      1070.5       773.7         0.043752    7619417   0     
  124.9355   104.6694   170.8811   313.8       -170.74     -119.38     960.39       737.6         0.051545    7734434   0     
  189.9306   129.5      157.7228   -44.51      -80.67      608.63      1100.1       781.8         0.067426    7792932   0     
