# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo      Distinct/Sub  
  52.8055    16.447    24.2163   -1.13       380.09      65.78       221.68       235.9         0.1054      180610.0   178579.0      
  93.6227    0.3232    29.0941   619.46      315.91      -0.48       177.58       231.7         0.032771    179980.0   183757.0      
  89.5336    42.2217   25.8634   437.29      156.01      82.95       164.37       170.0         0.1777      185561.0   184141.0      
  94.7924    40.1793   27.2352   -73.12      76.47       -395.42     148.87       177.3         0.095232    191540.0   184626.0      
  61.7901    12.993    24.0716   373.84      557.5       -569.87     99.647       218.1         0.014058    181516.0   185793.0      
  53.4938    16.2483   24.8029   -229.43     -41.08      -606.21     226.06       88.27         0.0082082   184818.0   186803.0      
  57.7249    27.1933   28.8439   -632.74     13.74       -303.93     99.306       110.7         0.1097      194009.0   189857.0      
  57.5782    24.8362   28.0722   -300.24     113.36      149.47      173.84       115.4         0.1083      187387.0   191928.0      
  56.8684    27.41     28.2155   -152.87     -303.46     6.18        244.6        216.0         0.1399      188857.0   192987.0      
  73.0232    41.0719   32.9851   2.04        27.94       293.92      121.75       78.93         0.030294    197846.0   194594.0      
  73.0113    14.3311   30.0464   228.45      246.47      -716.36     53.17        108.3         0.038961    195358.0   198511.0      
  52.5905    22.0323   31.034    -26.63      684.34      -227.62     104.15       126.9         0.066142    194408.0   198583.0      
  79.5221    37.652    35.75     409.46      498.47      209.46      73.18        151.8         0.1004      199153.0   199990.0      
  63.2459    8.3463    34.9603   -564.29     183.86      21.98       114.93       155.3         0.038854    202445.0   201143.0      
  59.4755    10.3683   33.4479   -109.16     393.29      -568.28     150.12       240.7         0.0062449   200681.0   201175.0      
  50.6726    49.2268   41.8201   -650.9      -116.01     -111.56     229.43       146.0         0.077012    211366.0   203295.0      
  70.9359    49.7501   35.9603   1.45        119.31      -479.04     297.39       136.4         0.043092    201024.0   203314.0      
  58.0057    18.683    32.4104   -245.55     574.93      -444.76     170.77       80.98         0.030854    206370.0   204399.0      
  51.6538    47.5953   41.0516   -738.38     650.9       351.71      143.39       98.44         0.013656    209468.0   209492.0      
  66.5099    4.6398    42.5291   -190.15     -67.92      522.97      77.188       149.3         0.018459    211418.0   214587.0      
  76.4081    43.6956   43.5227   -266.6      -142.4      129.81      197.93       134.8         0.051038    214923.0   214939.0      
  79.8233    38.1861   41.7284   405.38      265.68      60.26       80.278       197.0         0.035837    210773.0   216696.0      
  83.32      48.0407   48.2792   208.7       161.46      158.56      48.948       165.1         0.076795    218229.0   220043.0      
  76.4326    44.9729   44.4729   176.07      481.98      223.21      118.21       119.5         0.030504    217684.0   221321.0      
  89.7633    21.3859   48.5048   367.56      157.16      0.62        225.85       184.2         0.1032      227195.0   222436.0      
  56.3795    3.6897    48.3059   57.62       -42.36      27.93       284.31       168.1         0.1271      226335.0   222763.0      
  75.8042    47.2381   47.1306   110.17      320.71      55.13       45.48        187.3         0.053913    223514.0   223117.0      
  84.3177    48.4256   49.6169   433.09      243.11      177.16      389.65       233.8         0.015566    225999.0   224246.0      
  60.6167    37.4854   0.6642    47.06       -157.47     723.16      143.26       94.13         0.03748     228929.0   228336.0      
  53.7679    39.8145   0.9335    521.57      -349.66     -31.66      226.04       142.0         0.020752    231857.0   228943.0      
  79.2977    38.9209   0.9015    26.89       12.45       172.59      145.13       164.7         0.027584    228819.0   230026.0      
  66.0477    34.402    2.695     -685.07     -161.83     -155.45     179.25       323.0         0.1257      137907.0   231453.0      
  63.8538    35.2106   3.3844    -26.44      -185.98     414.23      471.73       379.7         0.088696    128456.0   232821.0      
  104.0156   35.5639   5.6448    176.3       351.18      246.26      166.8        102.3         0.059919    236474.0   234691.0      
  116.654    17.1023   2.7596    383.04      322.65      -442.09     348.64       296.9         0.037936    375430.0   235054.0      
  120.7991   16.1355   5.0229    310.18      -132.66     381.76      190.62       136.5         0.012109    236859.0   235117.0      
  126.468    31.2778   0.3223    -382.87     -455.11     135.94      234.84       156.2         0.036907    372551.0   235228.0      
  126.749    40.4999   3.4723    -332.79     74.51       64.54       170.92       107.1         0.046554    248943.0   238918.0      
  145.7133   43.2947   0.3666    281.41      98.31       -193.94     119.27       102.2         0.050932    234745.0   238931.0      
  103.4238   46.1192   4.773     387.39      -30.81      88.06       173.06       189.6         0.077311    247812.0   238978.0      
  118.0612   2.2194    4.3077    76.85       522.93      177.39      85.224       184.5         0.083195    373026.0   239044.0      
  122.701    9.3785    7.668     -79.37      391.5       402.44      136.47       122.8         0.037659    241572.0   239111.0      
  138.4232   44.4137   2.0607    -509.53     21.2        -121.13     201.07       222.6         0.1146      242023.0   240178.0      
  119.0209   1.4922    4.494     -179.95     1116.86     -18.54      167.69       123.7         0.03442     235427.0   240278.0      
  115.394    3.9476    4.052     1059.03     534.48      336.87      196.57       248.7         0.029144    376340.0   240315.0      
  134.3353   45.3234   2.3193    -80.6       -351.76     -99.8       99.722       277.3         0.037747    240818.0   240795.0      
  130.2928   37.5868   0.5821    8.78        101.19      -382.4      171.05       223.9         0.076166    240125.0   241312.0      
  122.1574   4.9329    5.4364    -87.43      1001.63     371.02      25.224       134.9         0.098418    235457.0   242133.0      
  115.5967   18.3271   6.3065    327.16      160.38      315.07      49.284       223.2         0.194       236856.0   242362.0      
  125.0844   14.872    5.0302    -334.4      -363.08     516.04      134.88       170.8         0.063437    235644.0   242987.0      
  133.4588   44.4144   2.6389    -484.7      72.32       264.59      214.25       259.6         0.048433    374683.0   243952.0      
  102.7297   41.4322   5.8841    -290.8      -107.19     -503.13     179.64       201.7         0.017135    377221.0   246474.0      
  126.0228   41.0752   3.7188    691.67      11.66       -60.91      200.98       102.7         0.008252    242022.0   247100.0      
  104.3287   43.7266   5.5566    52.33       -92.35      898.26      82.172       177.9         0.074087    376211.0   248397.0      
  142.3505   44.7106   4.8001    94.34       -129.05     425.54      92.498       108.8         0.052465    245206.0   249607.0      
  125.9281   11.0676   9.1854    284.66      -68.39      -329.78     205.6        199.7         0.1147      256848.0   249839.0      
  129.1073   7.5196    8.0392    -159.64     423.6       251.39      119.22       86.39         0.065795    244097.0   251058.0      
  116.1803   19.2461   9.027     667.58      -21.12      173.73      145.01       181.5         0.030128    249254.0   251834.0      
  113.6311   28.0149   9.3338    133.37      -667.14     443.23      73.013       237.2         0.022944    250156.0   253266.0      
  122.3387   8.8834    8.687     120.38      920.05      -203.04     235.91       193.6         0.049031    259959.0   253555.0      
  115.6392   47.6095   7.4113    630.12      -33.31      41.89       33.531       108.0         0.034777    253468.0   255412.0      
  114.8913   22.5849   11.5932   92.54       -382.63     576.29      121.54       84.21         0.030805    261398.0   257059.0      
  102.8446   29.1928   10.7612   314.94      523.22      288.07      93.893       115.2         0.073204    252579.0   257701.0      
  119.5811   15.9002   10.077    -218.34     -500.88     223.1       61.197       170.0         0.089424    267302.0   258856.0      
  148.2632   41.9732   10.074    72.2        -249.89     -190.41     103.01       239.7         0.1231      263402.0   259161.0      
  117.831    2.8253    11.2269   -246.08     320.25      184.61      249.6        254.0         0.020126    256736.0   262267.0      
  107.7794   31.9279   13.5717   280.99      85.0        170.17      176.27       120.1         0.039485    260910.0   265142.0      
  100.5017   41.0954   13.122    -311.19     261.66      114.65      265.62       220.6         0.042083    277166.0   265228.0      
  101.6954   20.0255   13.5669   423.81      720.61      118.24      62.8         170.5         0.053616    266141.0   267288.0      
  114.4924   22.1566   12.5308   273.63      -461.84     -481.24     218.72       237.7         0.096309    268576.0   267400.0      
  118.9914   46.3618   13.293    46.55       -67.75      -98.95      181.95       254.2         0.194       265866.0   267661.0      
  106.6374   24.1155   15.4748   460.66      91.54       187.64      116.65       331.4         0.1502      268613.0   268640.0      
  102.9601   20.0097   14.5829   853.94      778.37      11.84       57.679       165.5         0.063992    273828.0   269120.0      
  128.9733   10.428    15.3398   -511.97     515.87      -90.1       263.31       281.0         0.017788    268473.0   270861.0      
  104.8896   24.4785   14.1572   32.04       68.35       171.18      260.31       116.5         0.023598    276288.0   270983.0      
  112.25     37.0345   15.6367   40.5        -122.89     -174.57     17.419       127.1         0.1605      272909.0   272912.0      
  109.4274   22.4058   16.5392   285.17      -393.13     -609.2      75.683       218.8         0.044578    270372.0   275096.0      
  121.427    25.1221   16.1803   -312.23     -264.47     -159.91     65.885       133.3         0.081707    278327.0   275158.0      
  110.1099   42.9757   14.5339   -183.71     404.67      51.16       50.899       126.9         0.040215    275328.0   275315.0      
  134.3443   46.0549   18.0372   193.78      57.75       -45.68      54.878       144.4         0.055196    274206.0   275374.0      
  131.8017   13.2058   19.0872   -217.35     -137.93     -390.13     228.61       77.45         0.029599    287179.0   275595.0      
  108.2065   26.7604   18.0798   90.36       -257.48     -330.54     196.66       158.0         0.049538    288014.0   278979.0      
  140.0501   47.2438   18.4048   -449.26     -225.71     385.31      209.34       142.2         0.025158    274773.0   281736.0      
  127.0775   12.1715   17.0891   -348.57     59.5        -93.59      196.57       150.2         0.1643      280719.0   282064.0      
  133.5953   43.0689   20.0066   -140.23     100.93      -4.51       265.71       106.1         0.093733    279163.0   283091.0      
  132.2259   40.9049   21.2989   -180.38     240.17      3.12        243.59       325.3         0.080717    288106.0   283718.0      
  127.4002   39.5148   20.596    169.36      -24.35      -37.21      20.089       122.3         0.1021      288738.0   286775.0      
  134.2039   6.6539    20.7293   -737.5      587.39      387.2       167.23       99.03         0.017027    278677.0   287676.0      
  108.6897   27.3037   19.339    -242.06     -377.51     -112.55     256.42       227.0         0.030299    298836.0   288009.0      
  129.1839   12.7302   20.2211   -513.32     242.51      209.64      57.311       165.5         0.147       287132.0   290981.0      
  129.7189   38.8664   21.5222   893.69      444.97      -37.11      110.02       256.8         0.026878    286759.0   292573.0      
  107.9799   10.9701   25.529    634.19      647.71      416.11      199.63       172.9         0.088632    294154.0   293498.0      
  129.2996   2.6914    25.8532   -107.28     229.43      427.45      85.2         310.8         0.030176    288231.0   295354.0      
  104.6204   18.6643   24.0249   528.68      197.38      -61.24      114.28       202.8         0.1803      299959.0   295533.0      
  137.2348   40.0421   24.1449   -434.88     -53.68      -551.16     151.94       237.2         0.070836    291970.0   296410.0      
  141.2995   3.7399    26.0982   -0.72       -49.8       13.51       276.0        155.4         0.035167    304840.0   299768.0      
  119.116    12.3688   24.5111   180.87      367.2       154.09      240.13       90.47         0.040043    302468.0   300558.0      
  147.1991   32.5557   26.2781   -424.98     199.4       -238.1      177.59       85.48         0.017748    295063.0   300770.0      
  129.4896   42.4857   23.5513   399.72      -279.59     -298.72     118.76       227.4         0.025241    298995.0   302819.0      
  144.4231   35.505    28.093    -503.82     451.77      59.23       88.488       254.0         0.033796    308399.0   305913.0      
  133.6274   12.1258   30.6039   226.45      -23.23      101.73      244.39       165.8         0.0052516   305023.0   307484.0      
  119.2795   19.479    24.8486   312.11      -735.29     -301.34     77.002       104.7         0.063521    307620.0   307624.0      
  128.6507   39.907    26.3645   5.62        116.54      239.3       73.864       201.6         0.036386    312212.0   308448.0      
  137.46     45.2932   28.3313   403.82      -51.09      -215.09     112.27       307.4         0.078536    313509.0   309176.0      
  127.6684   2.5403    28.7717   448.76      394.17      -564.26     490.27       336.5         0.029862    309289.0   309835.0      
  123.2208   11.6783   29.9796   339.88      -64.24      -234.83     125.27       164.7         0.083384    315454.0   310016.0      
  102.3804   1.3079    29.955    872.03      653.82      49.41       63.753       173.4         0.031789    306738.0   310493.0      
  101.9251   28.9894   24.264    643.41      122.25      -317.55     187.39       286.8         0.033733    307078.0   311543.0      
