# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo      Distinct/Sub  
  63.8785    12.9613   23.0543   -524.84     692.43      -300.43     83.456       134.8         0.1004      154216.0   148249.0      
  58.3558    23.2241   21.0909   -133.02     -216.94     -283.44     209.02       116.3         0.092344    144872.0   150049.0      
  94.2888    1.2124    29.2678   286.94      215.29      -78.96      31.391       173.1         0.058487    152596.0   150291.0      
  90.7472    42.0818   25.5356   334.26      -97.0       -35.33      191.46       116.5         0.025306    149809.0   150608.0      
  95.5631    40.2072   26.579    -53.14      110.02      -356.94     288.09       121.3         0.071966    157239.0   152518.0      
  53.0626    17.0224   23.5568   -314.73     176.33      -136.93     187.21       324.3         0.050594    148711.0   154268.0      
  67.3816    38.9637   24.5724   -333.55     -114.49     40.93       225.33       157.0         0.028423    149330.0   154828.0      
  56.7175    26.9752   27.6537   34.0        -73.34      69.79       159.49       225.5         0.071007    161782.0   157936.0      
  56.5485    25.6719   27.3935   -293.98     -97.79      -429.89     320.16       125.1         0.047451    157121.0   159656.0      
  56.4572    19.4998   27.4807   -401.62     242.17      -216.7      153.33       182.7         0.1084      159190.0   160067.0      
  95.5206    45.1097   32.2069   -184.42     -282.63     -101.68     99.376       113.8         0.036147    164624.0   161558.0      
  58.1032    29.1387   29.3518   -542.13     -46.34      -586.41     108.45       194.2         0.07136     167012.0   161807.0      
  72.4233    14.6412   28.6519   -246.9      235.75      -113.87     233.26       85.26         0.024349    162867.0   165114.0      
  52.3669    22.4265   29.9097   -960.39     20.29       -516.87     133.91       165.6         0.03297     162181.0   165524.0      
  79.5121    38.3471   35.5845   376.17      249.72      160.78      150.01       113.8         0.019036    164165.0   165614.0      
  58.7772    10.8211   32.2645   -42.33      598.72      84.21       130.79       81.27         0.020359    161616.0   166910.0      
  57.1635    18.7603   31.3583   -169.8      199.88      -259.32     116.04       92.26         0.024441    169186.0   168780.0      
  88.5354    44.2842   38.5312   243.88      -165.02     -219.94     53.179       190.0         0.044465    173293.0   170576.0      
  62.2229    9.0078    34.4463   -444.8      -58.16      -31.41      250.9        154.5         0.029342    165050.0   171089.0      
  76.8284    43.8721   42.6594   171.42      362.13      -47.98      149.17       248.5         0.087439    175899.0   172109.0      
